"","UserID","Gender","Casino_max_stakes","Casino_mean_bets","Casino_mean_Stakes","Casino_mean_Winnings","Casino_Recency_bet","Continent"
"3395",1367279,1,85,11.5,76.5,56.75,208,"Europe"
"3396",1367280,1,1,1,1,0,0,"Europe"
"3397",1367288,1,3,3.5,2,0,0,"Europe"
"3398",1367295,1,15532,302,15532,14632.5,0,"Europe"
"3399",1367324,1,2.25,6,2.25,0.5,0,"Europe"
"3400",1367327,1,967,8.2,386.82,367.39,0,"Europe"
"3401",1367362,1,44,41,44,29.5,0,"Europe"
"3402",1367399,1,5,5,5,0,0,"Europe"
"3403",1367405,1,702,69,430,460.5,0,"Europe"
"3404",1367426,1,331.35,67.83,223.13,197.6,223,"Europe"
"3405",1367466,1,54,6,27.5,14,0,"Europe"
"3406",1367496,1,14842,4.15,2499.3,2480.22,0,"Europe"
"3407",1367505,1,1,4,1,0,0,"Europe"
"3408",1367546,1,163.89,94.9,49.86,40.47,0,"Europe"
"3409",1367567,1,889,128.27,228.45,223.45,0,"Asia"
"3410",1367578,0,4,16,4,2,0,"Europe"
"3411",1367599,1,32.5,11.5,21.25,19.5,0,"Asia"
"3412",1367634,1,30,4,30,0,0,"Europe"
"3413",1367637,1,1539,55.67,1040,902.5,222,"Europe"
"3414",1367647,1,309.5,55.25,168.12,178.5,0,"Europe"
"3415",1367648,1,1596,115,541.5,531.67,0,"Europe"
"3416",1367655,1,57,10.25,25.25,19.25,0,"Europe"
"3417",1367663,1,3609.5,123.43,653.65,646.43,0,"Europe"
"3418",1367667,1,518,113,268.5,241.75,0,"Europe"
"3419",1367681,1,8,8,8,5,0,"Europe"
"3420",1367696,1,3,3,3,0,0,"Europe"
"3421",1367702,1,271,70.4,96.2,92.3,0,"Europe"
"3422",1367703,1,4,4,4,0,0,"Europe"
"3423",1367717,1,831,91.25,323.75,297.62,0,"Europe"
"3424",1367719,1,5,1,5,0,0,"Europe"
"3425",1367729,0,257,5.25,151.37,102.31,0,"Europe"
"3426",1367740,1,469,17,167.83,128.83,0,"Europe"
"3427",1367758,1,507,76.5,195.69,177.94,0,"Europe"
"3428",1367776,1,8,8,8,5,0,"Europe"
"3429",1367786,1,3413.93,393.93,922.19,870,0,"Europe"
"3430",1367794,1,5581,206.84,1082.2,1072.85,3,"Europe"
"3431",1367803,1,642.75,362.33,347.33,342.58,0,"Asia"
"3432",1367815,1,858,58.05,258.17,234.2,18,"Europe"
"3433",1367819,1,37.5,40,37.5,31.5,0,"Europe"
"3434",1367836,0,120,2,120,40,0,"Europe"
"3435",1367871,1,3181,236.1,576.73,546.02,0,"Europe"
"3436",1367872,1,36.5,26,36.5,26.5,0,"Europe"
"3437",1367880,1,582,4,355.33,266.67,0,"Europe"
"3438",1367909,1,94.33,153,22.63,23.87,0,"Europe"
"3439",1367911,1,142.65,116,48.15,35.44,0,"Europe"
"3440",1367922,0,2370.75,710.29,680.75,643.14,0,"Europe"
"3441",1367924,1,20,17,18.5,13,0,"Asia"
"3442",1367926,1,48,17.4,17.4,14.1,0,"Europe"
"3443",1367986,1,69,5.5,64,50.25,0,"Europe"
"3444",1368006,1,5001.5,156.09,575.95,576.77,0,"Europe"
"3445",1368009,0,80,1,80,35,0,"Europe"
"3446",1368022,1,184,31.8,51.1,48.2,0,"Europe"
"3447",1368040,1,293.5,24.86,101.82,102.82,0,"Europe"
"3448",1368043,0,6324,985.88,1898.25,1851.88,0,"Europe"
"3449",1368046,1,40,5,40,0,0,"Europe"
"3450",1368058,1,14094,50.94,2060.57,2014.74,2,"Europe"
"3451",1368062,1,1,1,1,0,0,"Americas"
"3452",1368085,1,2104.5,92.33,507.54,459.33,0,"Europe"
"3453",1368089,1,7265,3.88,858.06,849.86,1,"Europe"
"3454",1368093,1,312,6.5,181,81,0,"Europe"
"3455",1368094,1,1102.5,134.78,397.5,408.17,0,"Europe"
"3456",1368107,0,230,22.33,122.67,113,0,"Europe"
"3457",1368113,0,50,1.5,37.5,50,0,"Europe"
"3458",1368141,1,0,4,0,0,0,"Europe"
"3459",1368142,1,265.75,8,62.12,52.13,121,"Europe"
"3460",1368153,1,195,66.75,76.06,72.31,0,"Europe"
"3461",1368181,1,13602,217.25,2025,1977.94,0,"Europe"
"3462",1368191,1,221,100.5,123,129.5,0,"Asia"
"3463",1368215,1,5,1,5,10,0,"Europe"
"3464",1368225,1,5238,147,1996.67,1923.67,0,"Europe"
"3465",1368230,0,1980,214.65,584.49,661.09,0,"Europe"
"3466",1368234,1,439.25,6.75,176.43,164.7,183,"Europe"
"3467",1368265,1,42,4,42,30,0,"Europe"
"3468",1368295,1,66.5,35,66.5,56.5,0,"Europe"
"3469",1368305,1,422,32.85,51.85,45.5,0,"Europe"
"3470",1368327,1,2348,143,2348,1833,0,"Europe"
"3471",1368334,1,11,3,11,0,0,"Asia"
"3472",1368346,1,145,20,145,125,0,"Europe"
"3473",1368351,1,277,1.67,99.33,91,0,"Europe"
"3474",1368396,1,2328.25,169,2328.25,2184.25,0,"Asia"
"3475",1368407,1,116.5,97,116.5,109,0,"Europe"
"3476",1368466,1,171.75,172,171.75,146,0,"Asia"
"3477",1368475,1,899.5,13.32,227.75,202.16,40,"Europe"
"3478",1368496,1,2,2,2,1,0,"Europe"
"3479",1368497,1,9222.23,577.95,2375.15,2298.21,0,"Europe"
"3480",1368501,1,0,10.5,0,0,0,"Europe"
"3481",1368505,1,4226,120.76,1058.24,1066.93,0,"Europe"
"3482",1368509,1,1.5,1,1.5,0.5,0,"Europe"
"3483",1368512,1,41,9,20.5,16.17,0,"Europe"
"3484",1368550,1,19.75,16.33,9.66,5.67,0,"Europe"
"3485",1368572,1,771,158,398,392,0,"Europe"
"3486",1368575,1,135.5,110,135.5,110.5,0,"Europe"
"3487",1368576,1,24,4.83,12.33,10.5,0,"Europe"
"3488",1368591,0,12764,51.63,4378.17,4403.91,100,"Europe"
"3489",1368617,1,381.5,80.24,130.86,134.49,111,"Europe"
"3490",1368640,1,604,99,186.71,167.93,0,"Europe"
"3491",1368717,1,20970.06,1176.85,2990.86,2886.03,1,"Europe"
"3492",1368746,1,198,47.5,99,80,0,"Europe"
"3493",1368777,1,23,1.5,14.5,10,0,"Europe"
"3494",1368794,1,10,10,10,4,0,"Asia"
"3495",1368831,1,231.4,6.12,48.18,44.96,0,"Europe"
"3496",1368838,0,83.45,135,83.45,53.5,0,"Europe"
"3497",1368849,0,26,63,24,23,0,"Europe"
"3498",1368869,1,393.5,20.61,110.67,104.38,0,"Asia"
"3499",1368904,1,2015,50.53,517.94,508.97,0,"Europe"
"3500",1368911,1,1542.5,276.38,435.07,418.91,116,"Europe"
"3501",1368922,1,1185.75,51.92,202.4,196.1,0,"Europe"
"3502",1368924,1,97.25,40,97.25,112.25,0,"Europe"
"3503",1368956,1,151,13.33,82.67,23,0,"Europe"
"3504",1368981,1,1271.5,247,1271.5,1172,0,"Europe"
"3505",1369001,1,572,69,572,485,0,"Europe"
"3506",1369024,1,24,6,24,0,0,"Europe"
"3507",1369037,1,192,3,192,201,0,"Asia"
"3508",1369045,1,6447.5,236.5,2394.06,2284.41,0,"Europe"
"3509",1369064,1,114,2,31.6,45.8,0,"Europe"
"3510",1369066,1,205,4.6,67.3,53.4,0,"Europe"
"3511",1369069,1,3.5,14,3.5,0.5,0,"Asia"
"3512",1369076,1,8112.4,243.12,1591.21,1510.55,29,"Europe"
"3513",1369086,1,798.88,63.33,457.26,434.67,79,"Europe"
"3514",1369088,1,740.9,5.08,298.75,299.89,0,"Europe"
"3515",1369103,1,2658,29.11,878.33,762.33,0,"Europe"
"3516",1369115,1,1161,57,220.08,210.75,0,"Europe"
"3517",1369117,1,45,16,45,31,0,"Europe"
"3518",1369118,0,1513,6,1513,1196.9,0,"Europe"
"3519",1369136,1,31887,1323.93,8012.71,7668.49,0,"Europe"
"3520",1369143,1,331,68.5,151.41,147.91,0,"Europe"
"3521",1369157,1,580,113,246.88,204.25,0,"Europe"
"3522",1369166,1,179,3.89,49.39,44.83,0,"Europe"
"3523",1369168,1,1694,100.5,864.5,816,0,"Europe"
"3524",1369171,1,103.25,54,75.25,55.75,161,"Europe"
"3525",1369179,1,1508.5,123.5,764.25,730.75,0,"Europe"
"3526",1369180,1,566.5,115.5,432.25,382.25,0,"Europe"
"3527",1369194,1,7202,57,5878.5,4995,222,"Europe"
"3528",1369197,1,18,10,14,11.75,0,"Asia"
"3529",1369199,1,96.5,74,79.5,70.5,0,"Europe"
"3530",1369207,1,1698,70.25,852,764.5,0,"Europe"
"3531",1369228,1,202.75,140.33,95.92,80.42,0,"Europe"
"3532",1369245,1,4275.25,685.5,2222.58,2116.08,0,"Europe"
"3533",1369249,1,134,75,75,67.5,0,"Europe"
"3534",1369259,1,1,1,1,0,0,"Asia"
"3535",1369261,1,5041,167.55,509.47,488.25,0,"Europe"
"3536",1369282,1,220.5,67,220.5,166.5,0,"Europe"
"3537",1369285,1,34,24.5,25.5,15.25,0,"Europe"
"3538",1369326,1,57.25,101.5,30.38,22.5,0,"Europe"
"3539",1369327,1,325,1,325,280,0,"Europe"
"3540",1369334,1,680.75,210.44,293.36,284.7,0,"Europe"
"3541",1369355,1,1052,86.63,371.8,342.41,0,"Europe"
"3542",1369362,1,515.5,127,515.5,445.75,0,"Europe"
"3543",1369368,1,25,8.67,12.33,9.75,0,"Europe"
"3544",1369382,1,1187.5,52.3,174.8,160.75,0,"Europe"
"3545",1369383,1,2290,30.33,681.83,618,182,"Europe"
"3546",1369399,1,1,1.5,0.5,0.5,101,"Europe"
"3547",1369404,1,998,775,998,944,0,"Europe"
"3548",1369421,1,1622,858.5,1143.5,1065.75,0,"Asia"
"3549",1369432,1,14343,142.83,4070,3908.83,0,"Asia"
"3550",1369446,1,444.5,5.4,237.45,206.18,0,"Europe"
"3551",1369460,1,267.75,2.55,93.48,84.09,0,"Europe"
"3552",1369524,1,5004.89,1405.25,1650.86,1511.08,0,"Europe"
"3553",1369544,1,4,4,4,4,0,"Europe"
"3554",1369560,1,136,2.67,48.17,37.08,0,"Europe"
"3555",1369563,1,310.5,5,310.5,328,0,"Europe"
"3556",1369587,1,1175,3.75,446,400.12,0,"Europe"
"3557",1369590,1,391.5,28.47,91.38,86.09,4,"Europe"
"3558",1369600,1,35,3,25,12.5,0,"Europe"
"3559",1369618,1,17,13,17,8,0,"Europe"
"3560",1369637,1,30.5,196,30.5,20.5,0,"Europe"
"3561",1369641,1,2650,25.67,677,654.5,0,"Europe"
"3562",1369646,1,488.45,242.67,406.58,365.91,0,"Europe"
"3563",1369654,1,115.5,74,115.5,95.5,0,"Asia"
"3564",1369664,1,21.5,10,21.5,35.5,0,"Europe"
"3565",1369668,1,192,35.22,55.64,50.47,0,"Asia"
"3566",1369700,1,935,8,430.33,419.33,0,"Europe"
"3567",1369723,1,11,11,11,13.5,0,"Europe"
"3568",1369724,1,5083.8,950.5,805.63,744.14,0,"Europe"
"3569",1369749,1,60,4.67,23.08,27.25,1,"Europe"
"3570",1369752,1,4268,6.9,446.79,437.19,0,"Europe"
"3571",1369763,1,8876,160.5,1333.49,1265.71,75,"Europe"
"3572",1369780,1,0,1,0,0,0,"Europe"
"3573",1369805,1,1718,50.17,663.83,581,0,"Europe"
"3574",1369806,1,39.39,178.67,26.47,26.89,0,"Europe"
"3575",1369811,1,61930,502,20830,20914.5,0,"Europe"
"3576",1369815,1,3918.5,1351.5,2356.38,1959.28,0,"Europe"
"3577",1369842,1,2545.5,75.28,483.78,492.48,113,"Europe"
"3578",1369884,1,218.6,172.33,129.69,90.07,2,"Europe"
"3579",1369908,1,222,53,96.88,101.62,0,"Europe"
"3580",1369944,1,8178,186.33,2496.5,2316.25,0,"Europe"
"3581",1369946,1,122,23,122,102,0,"Europe"
"3582",1369949,1,58,28,29.6,25,0,"Asia"
"3583",1370003,1,1740.75,32.86,655.36,672.07,207,"Europe"
"3584",1370009,1,2876,10.76,90.03,71.4,12,"Europe"
"3585",1370040,1,155.5,61.25,84.12,68.62,0,"Europe"
"3586",1370078,1,413.15,64.8,256.53,323.47,0,"Asia"
"3587",1370092,1,2016.5,141,1043.25,1188.5,0,"Europe"
"3588",1370116,0,2488.5,268.03,560.83,474.02,175,"Europe"
"3589",1370122,1,5652.71,32.4,1081.99,1066.95,0,"Europe"
"3590",1370125,1,167,11.5,96.5,76.5,0,"Asia"
"3591",1370133,1,22365,135.7,7986.1,7685.02,0,"Europe"
"3592",1370176,1,64.5,57,64.5,54.5,0,"Europe"
"3593",1370178,1,135.5,73,72.25,62.5,0,"Europe"
"3594",1370188,0,4748,83,1237.92,1166.33,193,"Europe"
"3595",1370200,1,540.5,440,468.5,458,0,"Asia"
"3596",1370219,1,3118.5,7.5,1202.7,1183.43,0,"Europe"
"3597",1370228,1,51,81,51,37.5,0,"Europe"
"3598",1370245,0,52.25,25.5,37.88,30.5,0,"Asia"
"3599",1370251,1,27,13,22.5,18.75,0,"Europe"
"3600",1370272,1,7.75,3,7.75,3.75,0,"Europe"
"3601",1370281,1,1063,3.33,416,395.67,0,"Europe"
"3602",1370292,1,8587,144.06,1084.26,1062.19,72,"Europe"
"3603",1370321,1,124,21.33,52.67,43.58,0,"Europe"
"3604",1370345,1,137,6,137,84,82,"Europe"
"3605",1370368,1,1383,199.18,402.65,367.56,0,"Europe"
"3606",1370371,0,35456.25,347.2,8332.34,7937.39,0,"Europe"
"3607",1370400,0,4782,13.5,2769.21,2717.84,0,"Europe"
"3608",1370413,1,36,7,36,30,0,"Europe"
"3609",1370432,1,25,18,18,16.33,0,"Asia"
"3610",1370448,1,691,88,499,562.75,0,"Europe"
"3611",1370465,1,87.25,10,87.25,76.25,223,"Europe"
"3612",1370471,1,23,15,23,26,0,"Europe"
"3613",1370475,0,10280.6,647.25,4199.01,3877.52,0,"Europe"
"3614",1370526,1,0,1,0,0,0,"Europe"
"3615",1370543,1,14.25,6,8.25,3.25,181,"Europe"
"3616",1370548,1,190,52.27,70.56,65.61,0,"Europe"
"3617",1370556,1,9,10,9,4.5,0,"Europe"
"3618",1370558,1,5532,292.5,1661.69,1597.62,0,"Europe"
"3619",1370597,1,27.25,6,27.25,0,0,"Europe"
"3620",1370635,0,6752,158.5,2708.88,2416,0,"Europe"
"3621",1370651,1,107,10,107,90,0,"Asia"
"3622",1370680,1,59.36,46,46.44,11.44,0,"Europe"
"3623",1370686,0,6803,423,1917.4,1860.9,0,"Europe"
"3624",1370694,1,1202,85.4,629,549.6,0,"Europe"
"3625",1370717,1,65,7,31.25,27.5,0,"Europe"
"3626",1370725,1,35.35,15,35.35,22.35,43,"Europe"
"3627",1370731,1,102,79.75,92.88,76.25,0,"Europe"
"3628",1370734,1,806.5,794.4,385.7,366.2,0,"Europe"
"3629",1370735,1,1136.5,44.4,346,320.55,31,"Europe"
"3630",1370755,0,6860.5,231.61,856.97,831.89,1,"Europe"
"3631",1370761,1,94,12,94,68,0,"Europe"
"3632",1370778,1,152.97,152,152.97,103.05,0,"Europe"
"3633",1370779,1,24.5,35,24.5,9.5,0,"Europe"
"3634",1370782,1,10.5,9,10.5,9,0,"Asia"
"3635",1370791,1,674.66,217.5,179.8,165.38,0,"Europe"
"3636",1370800,1,2090.5,80.5,597.25,523.44,0,"Europe"
"3637",1370814,0,0,1,0,0,0,"Europe"
"3638",1370827,1,62,45.92,36.19,37.44,0,"Europe"
"3639",1370836,1,419,42.33,163,155.33,0,"Asia"
"3640",1370898,1,60,37,60,30,0,"Europe"
"3641",1370903,1,113.4,166.5,60.33,33.6,0,"Europe"
"3642",1370908,0,823,136.75,288.75,296.17,0,"Europe"
"3643",1370911,1,33,18.71,19.79,14.57,0,"Europe"
"3644",1370942,1,42,42,42,32.5,0,"Europe"
"3645",1370988,1,4354,49.33,1768.58,1608.92,0,"Europe"
"3646",1370993,1,62.5,44,62.5,52.5,0,"Europe"
"3647",1371015,1,1,2,1,1,0,"Europe"
"3648",1371031,1,13,11,13,9,0,"Europe"
"3649",1371058,1,72988,60.71,7718.78,7406.52,1,"Europe"
"3650",1371070,1,980,28.14,191.29,228.5,0,"Europe"
"3651",1371111,1,343,115,173,145,0,"Asia"
"3652",1371119,1,671.29,1361.64,257.94,247.08,0,"Europe"
"3653",1371178,1,80,2,80,60,0,"Europe"
"3654",1371192,1,464,41.25,225.25,225,0,"Europe"
"3655",1371213,1,290.25,40,290.25,232.79,72,"Europe"
"3656",1371238,1,136.5,244,136.5,106.5,0,"Europe"
"3657",1371247,0,170.5,98.86,59.14,56.6,0,"Europe"
"3658",1371274,1,10,10,10,7,0,"Asia"
"3659",1371280,1,1,4,1,0.75,0,"Europe"
"3660",1371293,1,3452,99.12,810.62,718.25,0,"Europe"
"3661",1371294,1,27,11.67,12.5,10.83,0,"Europe"
"3662",1371298,1,3440,59.32,532.18,511.12,0,"Europe"
"3663",1371357,1,120.5,102.5,59.79,53.11,0,"Europe"
"3664",1371379,1,49367,85.37,6231.88,5969.12,1,"Europe"
"3665",1371380,1,35,6,35,20,0,"Europe"
"3666",1371403,1,230,13.31,96.62,90.15,0,"Europe"
"3667",1371413,1,0,2,0,0,0,"Europe"
"3668",1371429,1,97.76,34,97.76,138.42,0,"Europe"
"3669",1371439,1,10936.02,589.91,725.76,699.04,0,"Asia"
"3670",1371453,1,92,32.25,42.62,34.81,0,"Europe"
"3671",1371457,1,6362.5,505.08,2514.46,2134.04,0,"Europe"
"3672",1371466,1,90.02,30,90.02,144.07,0,"Europe"
"3673",1371473,1,0,1,0,0,0,"Europe"
"3674",1371474,1,3,3.5,1.5,1,0,"Europe"
"3675",1371481,1,0,1,0,0,0,"Europe"
"3676",1371487,1,10,2,10,0,0,"Europe"
"3677",1371492,1,4473.43,84.07,494.13,476.99,0,"Europe"
"3678",1371499,1,185.59,1009,185.59,179.51,0,"Europe"
"3679",1371581,1,1577,164.33,1110.33,1085.83,0,"Europe"
"3680",1371583,1,142,82,142,127,0,"Europe"
"3681",1371585,1,90,2.25,26.25,7.5,0,"Europe"
"3682",1371589,1,1.25,5,1.25,0.25,0,"Europe"
"3683",1371592,1,28.5,11.64,11.23,11.82,0,"Europe"
"3684",1371604,1,301,64,301,291,0,"Europe"
"3685",1371618,1,881.5,491.75,314.27,306.77,0,"Europe"
"3686",1371624,1,315.5,28.2,63.9,57.2,0,"Asia"
"3687",1371675,1,3405,60,1857.5,1843.75,0,"Europe"
"3688",1371683,1,28,18,21.5,21.25,0,"Europe"
"3689",1371686,1,4,3.25,3.25,1.5,0,"Europe"
"3690",1371692,1,228.31,131.25,97.95,93.53,0,"Europe"
"3691",1371699,1,25,7.5,19.5,17,0,"Europe"
"3692",1371720,1,163.5,38.67,82.17,94.17,0,"Europe"
"3693",1371725,1,4518.24,79.22,1142.23,1001.07,88,"Europe"
"3694",1371727,1,3159,47.43,493.53,467.7,0,"Europe"
"3695",1371748,0,15.25,12,6.81,2.19,0,"Europe"
"3696",1371759,1,167,31,167,117,0,"Europe"
"3697",1371766,1,247,147,147,155.25,0,"Asia"
"3698",1371777,1,59,22,59,67.5,0,"Europe"
"3699",1371814,1,5,2,5,0,0,"Europe"
"3700",1371815,1,43,38,43,33,0,"Europe"
"3701",1371823,1,612,212,455,386,0,"Europe"
"3702",1371837,1,8,2,8,28,0,"Europe"
"3703",1371850,0,102.24,87.54,37.8,34.25,0,"Europe"
"3704",1371858,1,349.25,6,349.25,368,0,"Europe"
"3705",1371866,1,1833,54.62,148.08,142.71,0,"Asia"
"3706",1371876,1,816.45,5.32,37.17,32.57,0,"Europe"
"3707",1371915,1,1,2,1,0,0,"Europe"
"3708",1371930,1,0,6.33,0,0,0,"Europe"
"3709",1371937,0,48.5,11,24.25,18.75,0,"Europe"
"3710",1371948,1,18.75,39,18.75,8.75,0,"Europe"
"3711",1371950,1,1176,58.25,201.62,190.06,0,"Asia"
"3712",1371951,1,75,60,75,63,0,"Europe"
"3713",1371959,1,1337,290.27,428,409.41,0,"Asia"
"3714",1371993,1,895,111.83,356.83,356.73,0,"Europe"
"3715",1371999,1,12072.63,1005.86,2504.93,2342.08,88,"Europe"
"3716",1372012,1,1627.5,33.75,491.88,431.5,0,"Asia"
"3717",1372018,1,300,2.61,97.56,83.81,0,"Europe"
"3718",1372031,1,87.5,59,87.5,79,0,"Europe"
"3719",1372035,1,506,2.5,285.5,268,0,"Europe"
"3720",1372056,1,1432.5,318.67,1022.33,1017.33,0,"Europe"
"3721",1372071,1,16.5,17,16.5,7,0,"Europe"
"3722",1372072,1,6,1,6,0,0,"Europe"
"3723",1372082,1,297.5,25,297.5,237.5,0,"Europe"
"3724",1372090,1,261,74.25,96.62,87.44,0,"Europe"
"3725",1372101,1,609.5,6,369.75,372,0,"Europe"
"3726",1372104,1,207.46,475,207.46,188.46,0,"Europe"
"3727",1372114,1,29199.25,317.65,2369.57,2314.74,1,"Europe"
"3728",1372118,1,542,22,542,712,0,"Europe"
"3729",1372119,1,20.5,17,20.5,10.5,0,"Europe"
"3730",1372122,1,96.5,44,96.5,76.5,0,"Europe"
"3731",1372171,1,104,4.33,56.33,33.33,0,"Europe"
"3732",1372173,1,270.26,841,190.26,167.91,196,"Europe"
"3733",1372197,1,12419,51.63,1098.05,994.06,48,"Europe"
"3734",1372229,1,274,110,274,237.5,0,"Europe"
"3735",1372233,1,26,9.12,9.12,6.94,0,"Europe"
"3736",1372271,0,33.25,47,33.25,18.25,0,"Europe"
"3737",1372285,1,21361,900.67,6754.86,6406.75,11,"Europe"
"3738",1372296,0,0.75,1,0.75,0.25,0,"Europe"
"3739",1372298,1,23.5,24,23.5,17.5,0,"Europe"
"3740",1372305,1,18,14.5,14.38,1.88,0,"Europe"
"3741",1372312,1,60,12,60,60,0,"Europe"
"3742",1372321,1,16.75,21.33,12.5,7.58,0,"Europe"
"3743",1372322,1,5,1,5,0,0,"Europe"
"3744",1372323,1,54,5,54,5,0,"Europe"
"3745",1372324,1,1759.9,77.78,403.62,390.34,32,"Europe"
"3746",1372325,0,231,3,231,196,0,"Europe"
"3747",1372361,1,1727,152.75,561.5,506,0,"Europe"
"3748",1372365,1,23,13,13,10,0,"Asia"
"3749",1372390,1,5315,77.92,1331.49,1227.04,0,"Europe"
"3750",1372401,0,1507,2.81,202.95,185.19,0,"Europe"
"3751",1372426,1,875.97,494.75,307.72,291.27,0,"Asia"
"3752",1372439,1,139.23,5.5,69.63,56.1,0,"Europe"
"3753",1372456,1,5,5,5,0,0,"Europe"
"3754",1372462,1,4937.38,435.29,1208.02,1179.8,35,"Europe"
"3755",1372477,1,1085,34.05,193.37,168.11,7,"Europe"
"3756",1372499,1,406,239.25,145.75,120.75,0,"Europe"
"3757",1372502,1,9.97,24,9.97,7.56,0,"Europe"
"3758",1372532,1,60.5,121,30.75,27.25,0,"Europe"
"3759",1372534,1,12.5,3,12.5,7,31,"Europe"
"3760",1372542,1,12781.2,152.61,1000.64,946.96,38,"Europe"
"3761",1372548,1,102,3.67,50,30.17,0,"Europe"
"3762",1372590,0,47,1.67,32.33,25.67,0,"Europe"
"3763",1372599,1,784.75,36.4,550.15,466.65,0,"Europe"
"3764",1372612,1,52,31,30.67,27.75,0,"Europe"
"3765",1372640,1,210,13,125,117.5,0,"Europe"
"3766",1372647,1,6056.1,129.25,1113.59,985.75,26,"Europe"
"3767",1372657,1,210,17,210,150,0,"Europe"
"3768",1372660,1,994,2,648.5,626,0,"Europe"
"3769",1372667,1,145,1.33,108.17,73,0,"Europe"
"3770",1372681,1,1199,4.5,428.83,423.5,0,"Europe"
"3771",1372723,1,70,42.25,30.06,19.81,0,"Asia"
"3772",1372728,1,13.5,3,13.5,16,0,"Asia"
"3773",1372734,1,327,118.33,209.33,186,0,"Europe"
"3774",1372748,1,0,1.75,0,0,0,"Europe"
"3775",1372750,1,0,3,0,0,0,"Europe"
"3776",1372758,1,3,3,3,0,0,"Europe"
"3777",1372774,1,4700,2.5,2950,3025,0,"Asia"
"3778",1372782,1,125,8.12,48.25,44.12,0,"Europe"
"3779",1372798,1,533,230,376.5,356,0,"Europe"
"3780",1372813,1,880.5,48,262.88,227.75,0,"Europe"
"3781",1372823,1,214.5,59,74.19,90.5,0,"Europe"
"3782",1372829,1,603.5,113.5,316.75,236.75,0,"Europe"
"3783",1372830,1,0,5,0,0,0,"Europe"
"3784",1372849,1,7196,23.22,327.19,304.37,1,"Europe"
"3785",1372855,1,80.19,366,26.67,23.47,0,"Europe"
"3786",1372862,1,153.75,96.67,123.33,113.33,0,"Europe"
"3787",1372872,1,46.59,49,46.59,40.59,0,"Europe"
"3788",1372885,1,21,3,21,23.5,0,"Europe"
"3789",1372904,1,16880,274.08,4482.54,4444.71,0,"Europe"
"3790",1372906,1,2627.19,227.51,909.01,712.79,119,"Europe"
"3791",1372915,1,39564.3,222.15,4796.86,4431.55,34,"Europe"
"3792",1372921,1,12,8,12,4,0,"Europe"
"3793",1372932,1,0,1,0,5,0,"Europe"
"3794",1372936,0,5980,2,3287,2940,0,"Americas"
"3795",1372944,1,4562.5,179.77,1240.35,1184.23,0,"Americas"
"3796",1372947,1,446.25,6.88,86.65,75.9,0,"Europe"
"3797",1372958,1,644.15,7.57,210.25,193.59,0,"Europe"
"3798",1372959,1,1395.5,72.38,257.81,247.23,0,"Europe"
"3799",1372985,1,570.57,45.58,82.52,75.3,1,"Europe"
"3800",1372988,1,546.34,647.5,139.66,135.07,0,"Europe"
"3801",1373001,1,26.5,83,26.5,25.5,0,"Europe"
"3802",1373011,0,3749.5,869.6,1962.9,1976.9,0,"Europe"
"3803",1373034,1,8400,1.5,4200,4000,0,"Americas"
"3804",1373042,1,605.5,137.5,484.5,491.25,8,"Europe"
"3805",1373065,1,583.25,574,583.25,483.75,0,"Europe"
"3806",1373067,1,147.65,669,147.65,117.65,0,"Europe"
"3807",1373068,1,55922,99.56,3916.11,3878.76,2,"Europe"
"3808",1373083,0,2112.2,326.86,595.35,535.14,0,"Europe"
"3809",1373086,1,5236.75,1482.3,1305.79,1204.94,0,"Europe"
"3810",1373091,1,740.68,3.76,39.84,33.48,0,"Europe"
"3811",1373125,1,15340,167.17,3755.89,3503.94,13,"Europe"
"3812",1373148,1,230.5,28,230.5,167.5,0,"Europe"
"3813",1373185,1,201,73.25,88.38,79.99,0,"Europe"
"3814",1373188,0,12488,7,6666.5,6945.23,68,"Europe"
"3815",1373207,1,1,1,1,0,0,"Europe"
"3816",1373208,1,5,5,5,0,0,"Asia"
"3817",1373211,1,3059,197,1169.25,1146.62,0,"Europe"
"3818",1373217,1,257,2.18,54.09,57.5,0,"Europe"
"3819",1373238,1,1,1,1,0,0,"Europe"
"3820",1373250,1,3985,48,3903,4280.75,1,"Europe"
"3821",1373299,1,3,12,3,0,0,"Europe"
"3822",1373300,1,10,1,10,0,0,"Europe"
"3823",1373307,1,49.5,14.33,18.83,23.33,4,"Europe"
"3824",1373327,1,1,1,1,1,0,"Europe"
"3825",1373347,1,2850,217.89,1400.39,1334.5,0,"Europe"
"3826",1373356,1,784,22.36,184.64,180.55,0,"Europe"
"3827",1373360,1,59.09,2,31.84,27.93,0,"Europe"
"3828",1373379,1,33,5,33,10,0,"Europe"
"3829",1373382,1,9750,43.44,1990.83,1933.33,0,"Europe"
"3830",1373387,0,3438.5,289.32,395.9,378.63,0,"Europe"
"3831",1373391,1,20718,493.88,3082.1,3047.84,1,"Europe"
"3832",1373392,1,366.5,5.08,91.72,78.59,0,"Europe"
"3833",1373394,1,1975.55,4.53,590.12,525.02,0,"Europe"
"3834",1373397,1,67,2,41.5,46.48,0,"Europe"
"3835",1373403,0,516,5,516,476,0,"Europe"
"3836",1373408,1,35327.5,198.28,3899.3,3844.96,0,"Europe"
"3837",1373427,1,360,67.67,268.67,234,0,"Europe"
"3838",1373458,1,2071.5,98.14,849.32,800.72,31,"Europe"
