"","UserID","Gender","max_stakes","mean_stakes","mean_bets","mean_winnings","LOS","Continent"
"458",1328534,0,7507.5,1044.16,226.93,1021.78,69,"Europe"
"459",1328537,1,30.6,10,2.22,7.9,240,"Europe"
"460",1328571,0,269.16,147.1,125.5,118.85,218,"Asia"
"461",1328592,0,119.5,52.5,140.75,44.99,231,"Asia"
"462",1328614,0,518.39,265.25,208.29,236.02,5,"Europe"
"463",1328618,1,4,4,1,3.3,208,"Europe"
"464",1328636,0,2423,2051.5,308.5,2010.25,235,"Europe"
"465",1328639,1,27794,3506.34,210.33,3445.28,212,"Europe"
"466",1328660,0,332.69,332.69,5,258.79,240,"Europe"
"467",1328667,1,1,0.53,1.33,0.44,235,"Asia"
"468",1328683,0,89,89,89,79.5,239,"Europe"
"469",1328686,0,854.5,251.12,33.75,225.29,36,"Europe"
"470",1328688,1,7,3.75,2,3.09,4,"Europe"
"471",1328702,0,8.5,2.88,2.75,1.71,132,"Asia"
"472",1328704,0,558,209.2,14.8,208.1,221,"Asia"
"473",1328728,0,33.9,29.7,33,28.64,236,"Europe"
"474",1328729,0,12894,2038.92,4.33,2071.79,51,"Europe"
"475",1328736,0,6931,1871.1,119.4,1758.3,89,"Europe"
"476",1328755,0,71.18,55.07,75,34.08,146,"Europe"
"477",1328758,0,25.11,11.03,8,8.52,18,"Europe"
"478",1328766,0,434.45,87.91,10,102.85,235,"Europe"
"479",1328771,0,305,260.5,38.5,227.25,229,"Europe"
"480",1328775,0,2,2,2,2.5,207,"Europe"
"481",1328787,0,290.6,290.6,265,303.6,236,"Europe"
"482",1328805,0,56,31,2,24.67,23,"Europe"
"483",1328808,0,1,1,1,0,178,"Europe"
"484",1328813,0,727.5,351.86,3.45,354.95,12,"Europe"
"485",1328828,0,88.62,48.47,17.33,40.22,226,"Europe"
"486",1328838,0,14004,2256.5,134.59,2161.49,164,"Europe"
"487",1328842,0,28915,4391.6,3.13,4167.2,5,"Europe"
"488",1328848,0,2543.25,2365.25,39.5,2245.5,240,"Europe"
"489",1328850,0,975,263.88,81.46,275.65,239,"Asia"
"490",1328855,0,585,169.57,87.57,162.71,239,"Europe"
"491",1328856,0,174,174,12,159,35,"Europe"
"492",1328869,0,74.89,43.89,8,2.96,233,"Europe"
"493",1328877,0,0,0,13,0,95,"Europe"
"494",1328908,1,2,2,1,1.65,192,"Europe"
"495",1328913,0,296,225.95,36,166.2,9,"Europe"
"496",1328917,0,506,253.57,55.67,234.25,50,"Europe"
"497",1328922,0,64.5,23.7,23,22,25,"Europe"
"498",1328927,0,16.9,16.9,31,10.75,153,"Asia"
"499",1328934,0,230,127.5,25,107.5,233,"Europe"
"500",1328935,0,2240,325.12,91.43,305.77,231,"Europe"
"501",1328938,0,69,68.57,72,62,239,"Europe"
"502",1328954,1,578,115.79,99.2,102.24,209,"Europe"
"503",1328965,1,769.44,283.59,215.35,241.21,91,"Asia"
"504",1328987,0,100,23.05,44.4,16.85,101,"Europe"
"505",1328988,0,762,219.75,23.18,191.09,149,"Europe"
"506",1328993,0,143,106.5,45.5,89.25,239,"Europe"
"507",1328996,0,1,1,1,0,29,"Europe"
"508",1329015,0,570,161,47.75,150.62,203,"Europe"
"509",1329020,0,65,32.5,32.5,20.25,101,"Asia"
"510",1329025,1,25.6,7.9,1.2,6.52,161,"Europe"
"511",1329050,0,270.3,78.09,64.61,69.16,202,"Europe"
"512",1329055,0,2161,1001.67,5.33,953.67,201,"Europe"
"513",1329087,0,105,53.25,35.5,40,219,"Europe"
"514",1329091,0,5,5,1,0,11,"Europe"
"515",1329107,0,79,29.28,24.22,28.39,215,"Asia"
"516",1329111,0,32903.05,11439.04,656.2,11135.59,170,"Europe"
"517",1329114,0,5661,1875.46,332.5,1733.34,126,"Asia"
"518",1329117,0,10,8,3,2,111,"Europe"
"519",1329122,1,23,12.5,2,6.5,235,"Europe"
"520",1329123,0,114.75,59.08,85,64.08,234,"Europe"
"521",1329129,0,2,2,2,0,150,"Asia"
"522",1329133,0,760,208.05,110,187.55,194,"Europe"
"523",1329136,0,290,121.36,16.18,112.36,203,"Europe"
"524",1329138,1,41,25,18.67,24.63,102,"Europe"
"525",1329152,0,192,106.17,4,92.33,34,"Europe"
"526",1329161,0,11.5,11.5,44,4.5,237,"Europe"
"527",1329173,0,34,33,33,28.5,236,"Asia"
"528",1329174,0,657.6,314.61,46.5,299.94,76,"Europe"
"529",1329180,0,1,1,1,0,235,"Europe"
"530",1329184,0,1113.22,232.43,149.29,216.5,44,"Europe"
"531",1329193,0,1429.35,563.52,63.55,597.61,42,"Europe"
"532",1329212,0,30,30,3,24,228,"Europe"
"533",1329223,0,95,95,3,80,47,"Europe"
"534",1329237,0,167,101,66,81.25,82,"Europe"
"535",1329241,0,97,49,26.67,46.83,197,"Europe"
"536",1329250,0,41.5,28.83,26,25,236,"Europe"
"537",1329253,0,4,4,14,2,192,"Europe"
"538",1329272,0,297,76.55,33.6,66.22,232,"Europe"
"539",1329279,0,42.5,22.2,15.8,21.7,201,"Europe"
"540",1329309,0,13.92,9.25,13,6.25,227,"Asia"
"541",1329310,0,2095,1218.75,156.25,1156.88,232,"Europe"
"542",1329312,0,1.5,1.25,4,0.25,221,"Europe"
"543",1329314,0,16,16,5,0,30,"Europe"
"544",1329328,0,31,31,1,25,65,"Asia"
"545",1329331,0,1188.2,745.66,342,698.01,236,"Europe"
"546",1329338,0,1777,425.93,4.43,381.5,154,"Europe"
"547",1329344,0,118.75,58.08,54.67,24.57,137,"Europe"
"548",1329364,0,407.5,217.5,92,179.67,213,"Europe"
"549",1329375,0,94.5,50.38,27.75,46.88,31,"Europe"
"550",1329386,0,25,15.62,12,12.54,100,"Europe"
"551",1329388,0,26.34,26.34,9,0,231,"Europe"
"552",1329390,0,7088,1113.21,3.33,1083.55,11,"Europe"
"553",1329397,0,329.01,167.53,37,153.37,233,"Europe"
"554",1329399,0,442.43,176.38,49.79,127.38,234,"Asia"
"555",1329409,1,796,125.55,82.73,122.36,196,"Europe"
"556",1329420,0,54,54,38.62,39,205,"Europe"
"557",1329427,0,297,151,38,152.25,239,"Europe"
"558",1329432,0,328,188,74,183,161,"Europe"
"559",1329433,0,4,2.5,2.6,1,11,"Asia"
"560",1329436,0,4247.5,1266.75,782,1210.48,227,"Asia"
"561",1329437,0,620,482.75,119.5,449.93,35,"Europe"
"562",1329448,0,435,304.75,146.5,264.75,238,"Europe"
"563",1329451,0,2,1.67,1.67,0,236,"Asia"
"564",1329463,0,817,173.81,108.69,166.83,16,"Europe"
"565",1329468,1,13.5,13.5,21,8.9,240,"Europe"
"566",1329482,0,261,137.5,135.5,122.75,229,"Asia"
"567",1329513,0,126,57.33,1,47.67,191,"Europe"
"568",1329516,0,0,0,3.5,0,238,"Europe"
"569",1329531,0,1206.5,198.53,1.81,197.19,40,"Europe"
"570",1329534,0,828.5,204.69,122.08,191.73,1,"Europe"
"571",1329564,0,16382,3898.6,176.13,3845.77,233,"Europe"
"572",1329572,0,1.5,1.5,2,0,47,"Europe"
"573",1329590,0,35.25,27.12,26,14.62,91,"Europe"
"574",1329594,0,1363,397.7,306.4,374.7,230,"Europe"
"575",1329597,0,33248,4033.67,147.43,3835.97,143,"Europe"
"576",1329611,0,662,662,88,512,240,"Europe"
"577",1329627,0,660.1,193.21,85.2,175.81,70,"Asia"
"578",1329646,0,0,0,11.67,0,113,"Europe"
"579",1329655,0,131,36.58,4,67.54,167,"Europe"
"580",1329661,0,175,87.67,11.33,72.67,226,"Europe"
"581",1329666,0,4902,1911.33,118.33,1853,10,"Europe"
"582",1329669,0,247.5,131.75,214,124.92,234,"Europe"
"583",1329676,0,2175,2175,451,2000.5,236,"Europe"
"584",1329693,0,9.73,3.62,6,4.42,171,"Asia"
"585",1329701,0,794.5,96.57,30.3,89.42,172,"Europe"
"586",1329713,0,24.5,19.5,44.5,8.5,239,"Europe"
"587",1329724,0,4013,1421.33,116,1373,115,"Europe"
"588",1329725,1,1.5,0.73,2,0.6,72,"Europe"
"589",1329748,0,45.29,18.11,4.8,8.3,85,"Europe"
"590",1329754,0,1.73,1.73,3,0,229,"Asia"
"591",1329765,0,9,9,9,5,233,"Europe"
"592",1329779,0,2318,567.86,117.14,526.82,239,"Europe"
"593",1329781,0,129,53.5,50.33,41.25,123,"Europe"
"594",1329805,0,121,82.39,24,71.84,174,"Asia"
"595",1329825,1,32,11.6,5.38,9.57,104,"Europe"
"596",1329836,0,1478.5,1478.5,6,1495.25,239,"Europe"
"597",1329842,0,14,14,14,8.5,229,"Europe"
"598",1329859,0,1172.75,188.96,366.2,180.29,146,"Europe"
"599",1329878,0,118,118,9,88,240,"Europe"
"600",1329887,0,1218,488,25.8,574.5,221,"Americas"
"601",1329893,0,38468.7,5230.76,1103.08,5093.94,232,"Europe"
"602",1329907,0,3168,584.91,40.25,581.25,24,"Europe"
"603",1329933,0,140.67,61.81,34.5,52.56,93,"Europe"
"604",1329937,0,5427,1805.81,1307.45,1639.67,73,"Europe"
"605",1329960,0,2,1,1,0.33,101,"Asia"
"606",1329962,0,4122.5,555.83,237.49,550.55,226,"Asia"
"607",1329966,0,710,710,46,662,191,"Europe"
"608",1329980,0,633.5,130.38,44.2,114.96,231,"Europe"
"609",1329995,0,15,12.5,2.5,5,200,"Europe"
"610",1329997,0,86.5,54.5,72.83,35.58,234,"Europe"
"611",1330015,0,465,89,27.62,86.75,232,"Asia"
"612",1330016,0,216,40.36,1.28,33.29,1,"Europe"
"613",1330025,0,33,33,9,16,86,"Europe"
"614",1330027,0,691.39,284.85,151.5,263.38,240,"Europe"
"615",1330029,0,3.69,3.69,5,1.33,197,"Asia"
"616",1330036,0,1691,581.67,66,508.33,132,"Europe"
"617",1330037,1,4,2,0.5,1.65,103,"Europe"
"618",1330038,0,728.75,728.75,212,709.75,240,"Europe"
"619",1330042,0,203.5,81.55,38,81.86,169,"Europe"
"620",1330052,0,614,216.9,72.8,207.9,108,"Europe"
"621",1330054,0,5,5,1,0,148,"Europe"
"622",1330061,0,1,1,4,0.25,234,"Europe"
"623",1330063,0,8798.5,4514.56,226.5,4397.98,203,"Europe"
"624",1330073,0,800,357.5,18,332.5,1,"Europe"
"625",1330087,0,245.05,109.94,29.75,97.75,190,"Europe"
"626",1330112,0,89,89,91,91.5,236,"Europe"
"627",1330116,0,156,68.75,59.25,43.25,202,"Europe"
"628",1330118,0,110,110,70,97.5,240,"Europe"
"629",1330121,0,11,11,11,5,2,"Asia"
"630",1330133,0,404,146.45,85.27,135.55,236,"Europe"
"631",1330135,0,30,30,24,21.5,240,"Europe"
"632",1330146,1,6,2.06,1.57,1.7,215,"Europe"
"633",1330168,0,27683,5155.88,81.65,5005.32,2,"Europe"
"634",1330169,0,479.5,122.58,38.88,118.5,16,"Europe"
"635",1330177,1,368.25,122.72,100.3,107.95,239,"Asia"
"636",1330187,0,2478.17,567.92,83.07,542.11,177,"Asia"
"637",1330194,0,607.5,215.12,4.25,180.88,106,"Europe"
"638",1330208,0,461,461,28,361,240,"Europe"
"639",1330209,1,0.5,0.3,1.4,0.25,225,"Europe"
"640",1330213,0,395,90.03,61.88,85.97,185,"Europe"
"641",1330220,0,1501,566.67,131.67,591.17,24,"Europe"
"642",1330221,0,203,203,48,213,95,"Europe"
"643",1330227,0,11.65,6.55,11.17,5.8,20,"Europe"
"644",1330231,0,2341.25,1635.56,68,1410.31,151,"Europe"
"645",1330241,0,2419,1619.5,58.75,1569.04,18,"Europe"
"646",1330242,0,1.55,1.55,3,1.06,195,"Europe"
"647",1330249,0,3,2,8,1,229,"Europe"
"648",1330256,1,1267,1017.5,152.67,885.67,238,"Europe"
"649",1330272,0,630.5,194.83,40,180.78,2,"Asia"
"650",1330273,0,3714,1123.14,385.62,1094.77,159,"Europe"
"651",1330274,0,1210,1210,129,1145,137,"Europe"
"652",1330283,0,656.15,220.51,68.96,184.09,179,"Europe"
"653",1330312,0,30.21,29.84,54,14.88,239,"Asia"
"654",1330317,0,101.5,58.25,23,54.5,223,"Asia"
"655",1330326,1,0.5,0.5,1,0.41,24,"Europe"
"656",1330327,0,415.96,45.38,43.06,39.38,214,"Asia"
"657",1330329,0,37,37,20,32,239,"Europe"
"658",1330348,0,292.1,103.46,186.5,92.98,165,"Europe"
"659",1330351,0,718.5,260.44,148,252.83,13,"Europe"
"660",1330356,0,4,4,3,0,233,"Europe"
"661",1330357,0,3733.35,870.92,261.56,831.88,30,"Europe"
"662",1330362,0,133.48,36.84,52.32,31.6,238,"Asia"
"663",1330367,0,88,88,25,55,240,"Europe"
"664",1330378,0,559,151.09,14,139.73,107,"Europe"
"665",1330379,0,4986,1070.53,55.93,1009.32,117,"Europe"
"666",1330384,0,5263.5,1391.44,79.25,1338.38,65,"Europe"
"667",1330415,0,106.96,62.54,97.33,54.92,72,"Europe"
"668",1330417,1,2.4,2.4,1,1.98,121,"Europe"
"669",1330426,0,3315,3315,141,2617.5,240,"Europe"
"670",1330427,0,255,130.5,4,137,239,"Europe"
"671",1330429,0,129.93,37.93,134.93,38.17,234,"Asia"
"672",1330434,0,25,25,21,18.5,221,"Asia"
"673",1330440,0,713.75,713.75,3,582,236,"Europe"
"674",1330460,0,4901.63,2105.62,369.74,1921.95,72,"Europe"
"675",1330480,0,0.99,0.99,2,0,229,"Europe"
"676",1330535,0,32.5,32.5,79,29.5,171,"Europe"
"677",1330540,0,670,216.12,40.25,203.62,93,"Europe"
"678",1330541,0,3,3,3,0,235,"Europe"
"679",1330544,1,832.2,296.65,76.71,257.59,132,"Europe"
"680",1330549,0,169.75,71.23,110.3,78.16,226,"Europe"
"681",1330557,0,892.5,155.74,125.52,156.02,162,"Asia"
"682",1330559,0,1350.76,1350.76,90,1250.76,240,"Asia"
"683",1330567,1,13.01,6.82,10.67,2.27,44,"Asia"
"684",1330569,0,148,52.62,10,52.44,235,"Europe"
"685",1330571,0,84156.5,9114.82,148.1,8865.87,6,"Europe"
"686",1330575,1,1074,287.38,33,281.24,187,"Europe"
"687",1330581,0,69,30.45,25.9,27.06,22,"Europe"
"688",1330589,0,0.5,0.3,1,0.25,33,"Europe"
"689",1330592,0,13,5.75,10,4.06,115,"Europe"
"690",1330598,0,29.5,29.5,30,27,234,"Europe"
"691",1330610,0,1838.35,391.84,15.29,385.66,71,"Europe"
"692",1330630,0,12,12,48,7,35,"Europe"
"693",1330634,0,394,131.2,26.2,122,20,"Europe"
"694",1330649,0,525.25,246.25,242.43,244.39,188,"Europe"
"695",1330656,0,4.62,4.62,4,2.62,150,"Europe"
"696",1330663,0,576.02,133.36,8.08,124.85,101,"Europe"
"697",1330670,0,2655.5,805.62,157.38,780.75,228,"Europe"
"698",1330672,0,134.5,48.75,39.4,50.75,240,"Europe"
"699",1330684,0,64.5,64.5,91,52.75,239,"Europe"
"700",1330716,0,95.5,88.25,56,68.25,223,"Europe"
"701",1330721,1,0.8,0.59,1,0.48,237,"Europe"
"702",1330722,0,97630,4652.57,141.74,4569.96,13,"Europe"
"703",1330730,0,6935,1595.47,2.67,1615,25,"Europe"
"704",1330731,0,1265.5,332.33,101.81,334.92,76,"Europe"
"705",1330736,0,16,16,14,8.93,232,"Europe"
"706",1330742,0,489.73,258.98,110,222.24,239,"Europe"
"707",1330783,0,758,538.62,115.75,488.12,236,"Asia"
"708",1330788,0,715.75,122.38,314.9,116.89,7,"Europe"
"709",1330792,0,160.34,63.22,53.38,57.98,211,"Europe"
"710",1330801,0,3,3,3,0,226,"Europe"
"711",1330813,0,5.43,3.13,2.67,2.4,223,"Europe"
"712",1330823,0,58,58,58,50.5,238,"Europe"
"713",1330825,0,184.5,38.95,26.25,34.6,111,"Europe"
"714",1330832,0,158.3,76.27,4.67,76.48,106,"Europe"
"715",1330836,0,2006,1136.62,265,1063.12,232,"Asia"
"716",1330838,0,1047,293.67,86.67,264.79,82,"Europe"
"717",1330839,0,220,219,112.5,185.37,233,"Asia"
"718",1330841,0,157,157,3,123,206,"Europe"
"719",1330873,0,2,2,1,0,235,"Europe"
"720",1330875,0,21,21,10,21,40,"Europe"
"721",1330884,0,1137,148.18,111.91,147.52,179,"Asia"
"722",1330897,0,11702.5,2687,323,2557.96,180,"Europe"
"723",1330903,0,389,205.5,61.5,210.38,227,"Asia"
"724",1330919,0,3288.49,762.31,282.14,737.51,2,"Europe"
"725",1330939,0,28.5,28.5,21,14.25,240,"Europe"
"726",1330943,0,50,50,7,70,1,"Europe"
"727",1330944,0,11.36,11.36,14,10.49,233,"Europe"
"728",1330955,0,689.5,655.25,18.5,595,63,"Europe"
"729",1330960,0,318.95,318.95,27.12,324.2,236,"Europe"
"730",1330999,0,66.25,66.25,91,50.25,239,"Asia"
"731",1331002,0,117.5,56.5,14.33,53.45,184,"Europe"
"732",1331014,0,17310.5,4029.6,79.19,3838.62,56,"Europe"
"733",1331017,0,780.75,780.75,247,674,239,"Europe"
"734",1331020,0,688,199.55,5,186.86,10,"Europe"
"735",1331026,0,2225.51,703.28,113.85,614.17,2,"Europe"
"736",1331040,0,1061.25,1061.25,1399,1191.25,68,"Europe"
"737",1331048,0,7,7,7,7.5,196,"Asia"
"738",1331073,0,20,20,5,10,219,"Asia"
"739",1331076,0,4.04,4.04,4,1.27,239,"Asia"
"740",1331082,0,2479.36,727.55,299.37,646.52,232,"Europe"
"741",1331090,0,22627.75,1004.29,179.1,1001.76,5,"Asia"
"742",1331110,0,99,66.85,26.34,43.32,239,"Europe"
"743",1331131,0,15012,2668.78,665.26,2345.23,4,"Europe"
"744",1331140,0,410.45,183.63,64.25,149.05,150,"Asia"
"745",1331161,0,153,153,98,128,237,"Europe"
"746",1331163,0,129,129,66,99,239,"Europe"
"747",1331186,0,7992,1192.24,163.67,1168.19,5,"Europe"
"748",1331188,0,2,2,2,1,239,"Europe"
"749",1331203,0,1438.35,463.86,34.76,414.6,15,"Asia"
"750",1331207,0,136.6,77.9,76,57.4,239,"Europe"
"751",1331209,1,2,2,1,1.65,234,"Europe"
"752",1331220,0,5,5,7,3.2,228,"Europe"
"753",1331237,0,16.8,16.8,12,9.75,182,"Asia"
"754",1331239,0,659,252,39,269.6,217,"Europe"
"755",1331244,0,7.95,2.73,30.91,3.13,74,"Europe"
"756",1331247,0,523.74,70.39,44.38,66.23,29,"Europe"
"757",1331253,0,1402.97,170.18,8.05,143.53,209,"Europe"
"758",1331290,0,660,381,52.5,341.25,194,"Europe"
"759",1331303,0,228213.9,7314.99,22.17,7048.74,159,"Europe"
"760",1331309,0,128.1,58.5,52,48.5,208,"Europe"
"761",1331310,0,1.56,1.08,1.5,0.83,107,"Asia"
"762",1331314,0,863.1,863.1,12,788.55,191,"Europe"
"763",1331320,0,1,1,2,0,123,"Europe"
"764",1331322,0,2241.45,2241.45,697,2121.45,79,"Europe"
"765",1331352,1,96.5,28.56,30.4,23.18,227,"Europe"
"766",1331353,0,44,44,4,51,107,"Europe"
"767",1331358,0,98.44,46.79,36.33,46.65,217,"Europe"
"768",1331371,0,25,25,22,18,125,"Asia"
"769",1331394,0,1,1,2,0,239,"Europe"
"770",1331396,0,817,313,19.67,217.67,172,"Europe"
"771",1331402,0,62.44,28.88,32.5,18.41,176,"Asia"
"772",1331404,0,57,14,11.88,12.69,20,"Europe"
"773",1331422,0,5905.57,1938.45,708.27,1895.77,233,"Europe"
"774",1331444,0,520,520,288,460,114,"Others"
"775",1331453,0,250,250,33,170,239,"Asia"
"776",1331467,0,113.6,16.62,25.17,13.76,148,"Asia"
"777",1331470,0,50257.1,11189.08,37.94,10816.7,195,"Europe"
"778",1331489,0,33,33,34,31,215,"Asia"
"779",1331504,0,106,54.75,21,50.59,69,"Europe"
"780",1331508,0,1,1,2,0,123,"Europe"
"781",1331533,0,4,4,2,0,95,"Europe"
"782",1331542,0,0,0,3,0,159,"Europe"
"783",1331555,0,171,171,64,151,136,"Europe"
"784",1331573,0,1012,376.17,114,354.67,23,"Europe"
"785",1331576,0,389.5,170.93,12.43,165.24,239,"Europe"
"786",1331599,0,459.5,230.5,86.25,224.25,3,"Europe"
"787",1331612,0,35,19.67,22.5,4.26,238,"Europe"
"788",1331639,1,1.8,0.64,2.11,0.53,7,"Europe"
"789",1331653,0,22,22,2,13,236,"Europe"
"790",1331660,0,225,225,40,200,239,"Europe"
"791",1331663,0,159,114.19,65.5,84.84,239,"Europe"
"792",1331693,1,182.72,42.89,14.66,33.93,195,"Europe"
"793",1331702,0,2890,795.25,72.5,712.75,191,"Europe"
"794",1331705,0,372,226,75.25,193.38,238,"Europe"
"795",1331706,1,0.5,0.5,1,0.41,238,"Europe"
"796",1331713,1,1,0.55,1.5,0.45,124,"Europe"
"797",1331719,0,530.75,51.82,5.2,52.73,17,"Europe"
"798",1331733,0,1130.5,195.21,170.5,194.28,206,"Europe"
"799",1331747,0,10.15,10.15,15,5.72,170,"Europe"
"800",1331770,0,488,350.33,2,327,235,"Europe"
"801",1331775,0,15,7.5,4.67,6.86,219,"Europe"
"802",1331779,0,174.29,56.69,39.14,50.52,227,"Europe"
"803",1331793,0,4098,961.86,58.7,896.31,168,"Europe"
"804",1331797,0,308,74.43,67.14,66.64,209,"Asia"
"805",1331801,0,456.96,156.13,61,126.52,238,"Europe"
"806",1331803,0,97.02,24.91,41.38,38.34,176,"Asia"
"807",1331814,0,5403.5,1874.43,223.57,1863.48,16,"Europe"
"808",1331816,0,260.45,78.37,45.55,74.46,173,"Europe"
"809",1331819,0,980.32,367.73,392.06,338,119,"Europe"
"810",1331822,0,9,3.5,1,1.85,199,"Europe"
"811",1331827,0,15,15,2,20,99,"Europe"
"812",1331829,0,442,442,62,516,187,"Europe"
"813",1331834,0,697,231.53,158.56,223.74,95,"Europe"
"814",1331851,0,52.25,52.25,4,57,239,"Europe"
"815",1331854,0,2062.6,1268.3,189,1173.85,239,"Europe"
"816",1331862,0,25,13,13,11.25,212,"Asia"
"817",1331879,0,97.86,31.64,13,24.31,66,"Europe"
"818",1331901,1,1285.5,341.57,40.58,325.9,184,"Europe"
"819",1331906,0,82.5,33.12,55.25,27.62,198,"Asia"
"820",1331913,0,9.89,8.98,14,4.22,228,"Europe"
"821",1331917,0,517.89,162.28,24,154.48,136,"Europe"
"822",1331920,0,3265,3265,72,2265,239,"Europe"
"823",1331935,0,6080,1615.17,10.05,1588.1,148,"Europe"
"824",1331942,0,173,115.5,34,86.59,43,"Europe"
"825",1331972,0,27559,1976.17,112.56,1893.17,20,"Europe"
"826",1332005,0,209,165.33,26.67,118.67,39,"Europe"
"827",1332008,0,0.47,0.47,1,0,127,"Europe"
"828",1332016,0,2.36,2.05,2,1.76,206,"Asia"
"829",1332029,0,2.8,2.8,5,1.12,140,"Asia"
"830",1332033,0,1078.75,78.13,3,72.28,142,"Europe"
"831",1332059,0,875,875,53,875,239,"Europe"
"832",1332078,1,2,2,1,1.65,21,"Europe"
"833",1332087,1,1001.75,243.63,324.92,228.93,164,"Europe"
"834",1332096,0,32,17.38,6.62,17.16,112,"Europe"
"835",1332106,0,2,1.5,1.5,0,212,"Asia"
"836",1332110,0,86,71,44,67,221,"Europe"
"837",1332114,0,78,78,24,109,238,"Asia"
"838",1332115,0,23,23,10.33,9,145,"Europe"
"839",1332122,0,437,297,57.33,273.17,185,"Europe"
"840",1332132,0,35,35,2,25,197,"Europe"
"841",1332157,0,1088,457.12,76.25,459.12,164,"Europe"
"842",1332183,0,124,54.12,35.5,43.25,156,"Europe"
"843",1332186,0,1449.5,481.09,148.75,441.6,60,"Europe"
"844",1332195,0,9.7,9.7,68,8.7,233,"Asia"
"845",1332234,0,16,16,16,10,236,"Europe"
"846",1332238,0,69933.5,8734.9,940.02,8457.08,12,"Europe"
"847",1332253,0,1318.8,353.22,369.96,325.69,232,"Europe"
"848",1332266,0,119.68,119.68,121,244.7,4,"Asia"
"849",1332277,0,201.65,39.95,43.56,41.1,135,"Asia"
"850",1332300,0,144,44.29,42.43,39,132,"Europe"
"851",1332308,0,34,34,8,14.42,194,"Europe"
"852",1332317,1,0.1,0.1,1,0.08,106,"Europe"
"853",1332328,0,322,108.04,62.83,102.21,56,"Europe"
"854",1332331,0,2899,622.02,29.6,584.41,74,"Europe"
"855",1332347,0,5.15,5.15,3,11.45,158,"Asia"
"856",1332387,0,200,200,38,126,233,"Europe"
"857",1332421,0,347,347,80,307.5,239,"Asia"
"858",1332422,0,2,2,1,1.65,24,"Europe"
"859",1332424,0,375.85,375.85,749,419.91,239,"Europe"
"860",1332429,0,600.75,314.74,141.25,279.25,236,"Europe"
"861",1332434,1,16,16,3,13.2,233,"Europe"
"862",1332435,0,283.5,229.75,75,190.75,9,"Europe"
"863",1332448,0,78,48.5,48.6,49.6,122,"Asia"
"864",1332459,0,21,21,19,12,147,"Europe"
"865",1332491,1,7,7,7,1.03,220,"Europe"
"866",1332495,0,53.47,18.68,12.33,14.07,134,"Europe"
"867",1332507,0,1,1,2,0,109,"Europe"
"868",1332509,0,6153,855,61.81,836.52,163,"Europe"
"869",1332516,0,3661,939,121.13,846.2,137,"Europe"
"870",1332533,1,11713.21,1118.76,155.5,1104.93,123,"Europe"
"871",1332544,1,233.43,37.51,16.6,31.1,228,"Europe"
"872",1332567,0,126,126,18,76.5,67,"Europe"
"873",1332568,1,1.6,0.68,2,0.56,210,"Asia"
"874",1332572,0,2581.5,2581.5,12,2331.5,121,"Europe"
"875",1332575,0,375,375,8,600,239,"Asia"
"876",1332579,0,212,104.56,65,91.5,18,"Europe"
"877",1332583,0,446,146.59,64.09,129.82,1,"Europe"
"878",1332585,0,650.5,142.57,20.43,122.99,19,"Europe"
"879",1332586,0,608.5,231.34,284.27,205.47,210,"Asia"
"880",1332593,0,710.89,204.63,114.2,178.58,4,"Europe"
"881",1332610,0,7.5,3.38,6.62,3.16,91,"Europe"
"882",1332620,0,35.5,28,24,20.5,231,"Europe"
"883",1332638,1,123,88,108,70,228,"Europe"
"884",1332642,0,3140.5,554.49,5.16,508.7,152,"Europe"
"885",1332651,0,101.36,58.35,70.5,52.88,237,"Europe"
"886",1332657,0,1830,917,5,844.5,237,"Europe"
"887",1332661,0,417,126,4,105.89,122,"Europe"
"888",1332667,1,3,2.5,1.5,2.06,186,"Europe"
"889",1332677,0,1,0.58,1,0.48,204,"Europe"
"890",1332690,0,461.75,189.73,16.5,215.22,199,"Europe"
"891",1332702,0,308.11,308.11,79,223.48,239,"Europe"
"892",1332719,1,57,57,8,42,239,"Europe"
"893",1332720,0,8796.5,2982.85,291.2,2789.8,26,"Europe"
"894",1332730,0,455,249.5,133,229.5,235,"Europe"
"895",1332736,0,85,85,18,54.6,239,"Asia"
"896",1332738,0,79,25,18.4,20.6,84,"Europe"
"897",1332743,0,66,40,41,25.62,238,"Europe"
"898",1332758,0,29,14.8,13.6,4.52,231,"Europe"
"899",1332768,0,82,82,2,55,233,"Europe"
"900",1332770,0,305.3,214.11,4,154.25,12,"Europe"
"901",1332777,0,2.25,1.12,4.5,1.25,101,"Europe"
"902",1332807,0,48.75,48.75,52,28.75,239,"Europe"
"903",1332813,0,725.89,725.89,119,543.2,231,"Asia"
"904",1332819,0,19,19,6,21,219,"Europe"
"905",1332838,0,40,40,38,30,103,"Europe"
"906",1332895,0,239,84.53,60.11,80.66,229,"Europe"
"907",1332897,0,125,125,3,100.5,178,"Europe"
"908",1332913,0,192,192,68,162,239,"Europe"
"909",1332919,0,4489,975.32,165.09,965.7,219,"Europe"
"910",1332938,1,2.6,2.6,2,1.87,1,"Asia"
"911",1332942,1,55,16.09,27.33,14.53,223,"Asia"
"912",1332978,0,207,103.5,86.5,84,101,"Europe"
"913",1332985,0,237.89,200.75,156,180.75,238,"Europe"
"914",1332994,0,127.98,89.08,118.5,86.9,109,"Europe"
